"dateTimeID","messID","dt_string","datetime_lt","datetime_ct","day","hour","Log_05","Log_10","Log_11","Log_14","Log_19","Log_20","Log_22","Log_23","Log_24","Log_26","Log_27","Log_28","Log_29","Log_30","Log_31","Log_32","Log_36","Log_37","Log_39","Log_40","aussen14_1_1","aussen14_1_2","tempNum"
"T310117080000",328,"2017-01-31 08:00:00",2017-01-31 08:00:00,2017-01-31 08:00:00,"Di. 31 Jan 2017","08",22.25,21.25,20,20.75,20.5,22.75,20,21,20.75,21.5,21,20.5,22,19.75,21.5,21.75,19.5,19.5,21.5,19.75,6.5,6,24
"T310117090000",329,"2017-01-31 09:00:00",2017-01-31 09:00:00,2017-01-31 09:00:00,"Di. 31 Jan 2017","09",22.25,21.25,19.5,19.75,20,22.75,20,19.5,20.75,20.5,20.75,20.75,22,20,21.5,21.75,19.5,19.5,21.25,19.5,7,6.5,24
"T310117100000",330,"2017-01-31 10:00:00",2017-01-31 10:00:00,2017-01-31 10:00:00,"Di. 31 Jan 2017","10",22.75,21.25,19.75,20,20.25,22.75,20.25,20.25,20.75,21,21,21,22.5,20.25,21.5,22,19.75,20,22,19.5,7,6.5,24
"T310117110000",331,"2017-01-31 11:00:00",2017-01-31 11:00:00,2017-01-31 11:00:00,"Di. 31 Jan 2017","11",22.75,21.75,19.75,20,20.5,23,20.5,21,21,21.5,21,21.25,22.5,20.5,22,22.25,20,20,22.5,20,7,7,24
"T310117120000",332,"2017-01-31 12:00:00",2017-01-31 12:00:00,2017-01-31 12:00:00,"Di. 31 Jan 2017","12",22.5,21.5,19.75,20.5,20,23.25,20.5,21,20.75,21.5,21,21.25,22.5,20.5,22.25,22.5,20,20.25,22,20,8,7.5,24
"T310117130000",333,"2017-01-31 13:00:00",2017-01-31 13:00:00,2017-01-31 13:00:00,"Di. 31 Jan 2017","13",22.25,21,20,20,20,22.75,20.25,21.5,20.75,21.5,21,21,22.5,20.25,22,22.5,20.25,20,22,20,7.5,7,24
"T310117140000",334,"2017-01-31 14:00:00",2017-01-31 14:00:00,2017-01-31 14:00:00,"Di. 31 Jan 2017","14",22.75,21.75,21,21,20.75,23.25,21,22,21.25,22,21.5,21.25,23,20.75,22.5,22.5,21,20.5,23,20.5,7,7,24
"T310117150000",335,"2017-01-31 15:00:00",2017-01-31 15:00:00,2017-01-31 15:00:00,"Di. 31 Jan 2017","15",23.25,22,21,21,21,23.25,21,22,21.5,22.5,21.5,21.5,23,21,22.5,22.5,21,20.5,23,20.5,7,7,24
"T310117160000",336,"2017-01-31 16:00:00",2017-01-31 16:00:00,2017-01-31 16:00:00,"Di. 31 Jan 2017","16",22.75,21.75,20.5,20.5,20.5,22.75,20.5,21.5,21.25,22,21,21,22.5,20.25,21.5,22,20.5,20,22.75,20,7,6.5,24
"T310117170000",337,"2017-01-31 17:00:00",2017-01-31 17:00:00,2017-01-31 17:00:00,"Di. 31 Jan 2017","17",22.25,21.25,20.5,20.5,20.5,22.75,20.25,21.5,20.75,21,21,21,22.5,20,21.5,22,20.5,20,22.75,20,6.5,6.5,22
"T310117180000",338,"2017-01-31 18:00:00",2017-01-31 18:00:00,2017-01-31 18:00:00,"Di. 31 Jan 2017","18",22.25,21.25,20,20.5,20.5,22.5,20,21.5,20.75,21,20.75,20.75,22.25,19.75,21.5,21.75,20.5,19.5,22.5,20,6.5,6,22
"T310117190000",339,"2017-01-31 19:00:00",2017-01-31 19:00:00,2017-01-31 19:00:00,"Di. 31 Jan 2017","19",22.25,21.25,20.25,20.5,20.5,22.75,20,21.5,20.75,21.5,21,20.5,22.5,19.75,21,21.75,20.75,19.5,22.75,20,5.5,5.5,22
"T310117200000",340,"2017-01-31 20:00:00",2017-01-31 20:00:00,2017-01-31 20:00:00,"Di. 31 Jan 2017","20",22.25,21.25,20.5,20.5,20.5,22.75,20,21.25,20.75,21.5,21,20.5,22.5,19.75,21,21.75,21,19.5,22.75,20,5,5,22
"T310117210000",341,"2017-01-31 21:00:00",2017-01-31 21:00:00,2017-01-31 21:00:00,"Di. 31 Jan 2017","21",22.25,21.25,20.5,20.5,20.5,22.75,20,21,20.75,21.5,21,20.75,22.5,19.75,21,21.75,21,19.5,22.75,20,5,5,22
"T310117220000",342,"2017-01-31 22:00:00",2017-01-31 22:00:00,2017-01-31 22:00:00,"Di. 31 Jan 2017","22",22.25,21.25,20.5,20.5,20.5,22.75,20,21,20.75,21.5,21,20.5,22.5,19.75,21,21.75,21,19.5,22.75,20,5,5,22
"T310117230000",343,"2017-01-31 23:00:00",2017-01-31 23:00:00,2017-01-31 23:00:00,"Di. 31 Jan 2017","23",22.25,21.25,20.5,20.5,20.5,22.75,20,21.5,20.75,21.5,21,20.75,22.5,20,21,21.75,21,19.5,22.75,20,5,5,22
"T010217000000",344,"2017-02-01 00:00:00",2017-02-01 00:00:00,2017-02-01 00:00:00,"Mi. 01 Feb 2017","00",22.25,21.25,20.5,20.5,20.5,22.75,20,21,20.75,21.5,21,20.5,22.5,19.75,21,21.75,21,19.5,22.75,20,5.5,5,22
"T010217010000",345,"2017-02-01 01:00:00",2017-02-01 01:00:00,2017-02-01 01:00:00,"Mi. 01 Feb 2017","01",22.25,21.25,20.5,20.5,20.5,22.75,20,21,20.75,21.5,21,20.5,22.5,19.75,21,21.75,21,19.5,22.75,20,5,5,22
"T010217020000",346,"2017-02-01 02:00:00",2017-02-01 02:00:00,2017-02-01 02:00:00,"Mi. 01 Feb 2017","02",22.25,21.25,20.5,20.5,20.5,22.75,20,21,20.75,21.5,21,20.5,22.5,19.75,21,21.75,21,19.5,22.75,20,5,5,22
"T010217030000",347,"2017-02-01 03:00:00",2017-02-01 03:00:00,2017-02-01 03:00:00,"Mi. 01 Feb 2017","03",22.25,21.25,20.5,20.5,20.5,22.75,20,21.25,20.75,21.5,21,20.5,22.5,19.75,21,21.75,21,19,22.75,20,5,5,22
"T010217040000",348,"2017-02-01 04:00:00",2017-02-01 04:00:00,2017-02-01 04:00:00,"Mi. 01 Feb 2017","04",22.25,21.25,20.5,20.5,20.5,22.75,20,21.25,20.75,21.5,21,20.5,22.5,19.75,21,21.75,21,19.5,22.75,20,5,5,22
"T010217050000",349,"2017-02-01 05:00:00",2017-02-01 05:00:00,2017-02-01 05:00:00,"Mi. 01 Feb 2017","05",22.25,21.25,20.5,20.5,20.5,22.75,20,21.5,20.75,20.5,21,20.75,22.5,19.75,21,21.75,21,19.5,22.75,20,5,4.5,22
"T010217060000",350,"2017-02-01 06:00:00",2017-02-01 06:00:00,2017-02-01 06:00:00,"Mi. 01 Feb 2017","06",22.25,21.25,20.5,20.5,20.5,22.75,20,21.25,20.75,21.25,21,20.5,22.5,19.75,21,21.75,21,19.5,22.75,20,5,4.5,22
"T010217070000",351,"2017-02-01 07:00:00",2017-02-01 07:00:00,2017-02-01 07:00:00,"Mi. 01 Feb 2017","07",22.25,21,20.5,20.75,20.5,22.75,20,21.5,20.75,21.5,21,20.5,22.5,19.75,21,21.75,21,19,22.75,19.5,5,4.5,22
"T010217080000",352,"2017-02-01 08:00:00",2017-02-01 08:00:00,2017-02-01 08:00:00,"Mi. 01 Feb 2017","08",22.25,21,20.5,20.5,20.5,22.75,20,21.5,20.75,21.5,21,20.5,22.5,19.75,21,21.75,21,19,22.75,19.75,5,4.5,24
"T010217090000",353,"2017-02-01 09:00:00",2017-02-01 09:00:00,2017-02-01 09:00:00,"Mi. 01 Feb 2017","09",22.25,21.25,20.5,20.75,20.5,22.75,20,21.5,20.75,21.5,21,20.75,22.5,20,21.5,22,21,19.5,22.75,20,5,4.5,24
"T010217100000",354,"2017-02-01 10:00:00",2017-02-01 10:00:00,2017-02-01 10:00:00,"Mi. 01 Feb 2017","10",22.75,21.5,21,21,20.75,22.75,20.5,22,21.25,22,21,21,22.5,20.5,22,22.5,21,20,23,20.25,5.5,5.5,24
"T010217110000",355,"2017-02-01 11:00:00",2017-02-01 11:00:00,2017-02-01 11:00:00,"Mi. 01 Feb 2017","11",23.25,22,21.5,21.75,21.25,23.25,21,22.5,21.75,22.5,22,21.75,23,21,22.5,22.75,21.5,20.5,23.5,21,6,5.5,24
"T010217120000",356,"2017-02-01 12:00:00",2017-02-01 12:00:00,2017-02-01 12:00:00,"Mi. 01 Feb 2017","12",24.25,23.25,22.5,23,22,24.75,22,23.25,22.75,23.5,23,22.75,24,22,24,24,22.5,22,24.75,22,6.5,6.5,24
"T010217130000",357,"2017-02-01 13:00:00",2017-02-01 13:00:00,2017-02-01 13:00:00,"Mi. 01 Feb 2017","13",24.75,23.75,23,23.75,22.75,25.25,22.5,24,23.75,24.5,24,23.5,24.5,22.75,24.5,24.5,23,22.5,25.25,22.5,8,7.5,24
"T010217140000",358,"2017-02-01 14:00:00",2017-02-01 14:00:00,2017-02-01 14:00:00,"Mi. 01 Feb 2017","14",24.75,24.25,23.25,24,23,25,23,23.5,23.75,24.5,24,23.75,24.75,23,24.75,24.5,23,22.5,25,23,8.5,8.5,24
"T010217150000",359,"2017-02-01 15:00:00",2017-02-01 15:00:00,2017-02-01 15:00:00,"Mi. 01 Feb 2017","15",24.5,24.75,23.5,24,23,25,23.5,23.5,23.75,24.5,24.5,24,24.5,23.5,25,24.5,23.5,22.5,24.75,23,8.5,8.5,24
"T010217160000",360,"2017-02-01 16:00:00",2017-02-01 16:00:00,2017-02-01 16:00:00,"Mi. 01 Feb 2017","16",24.5,24,23.25,24,23,24.75,23,23.5,23.75,24,24,23.75,24.5,23,24.5,24,23,22.5,24.25,23,8.5,8.5,24
"T010217170000",361,"2017-02-01 17:00:00",2017-02-01 17:00:00,2017-02-01 17:00:00,"Mi. 01 Feb 2017","17",23.75,23,22.5,22.75,22.5,24.25,22,23,22.75,23,23,22.75,24,22,23,23.5,22.5,22,23.75,22,6.5,6.5,22
"T010217180000",362,"2017-02-01 18:00:00",2017-02-01 18:00:00,2017-02-01 18:00:00,"Mi. 01 Feb 2017","18",22.75,21.5,21.25,21.5,21.5,23,20.75,21.5,21.75,22,21.5,21.5,23,20.75,21.5,22,21.5,21,22.75,21,5.5,5,22
"T010217190000",363,"2017-02-01 19:00:00",2017-02-01 19:00:00,2017-02-01 19:00:00,"Mi. 01 Feb 2017","19",22.75,21.25,21,21.5,21,22.75,20.5,21.5,21.25,22,21.25,21,23,20.25,21,22,21.5,20.5,23,20.5,4.5,4.5,22
"T010217200000",364,"2017-02-01 20:00:00",2017-02-01 20:00:00,2017-02-01 20:00:00,"Mi. 01 Feb 2017","20",22.75,21.25,21,21.25,21,22.75,20.5,21.75,21.25,22,21,21,22.5,20.25,21.5,22,21.5,20,23,20.5,5.5,5,22
"T010217210000",365,"2017-02-01 21:00:00",2017-02-01 21:00:00,2017-02-01 21:00:00,"Mi. 01 Feb 2017","21",22.25,21.25,21,21,21,22.75,20.5,21.5,21.25,22,21,21,22.5,20.25,21.5,22,21.25,20,22.75,20.5,5.5,5,22
"T010217220000",366,"2017-02-01 22:00:00",2017-02-01 22:00:00,2017-02-01 22:00:00,"Mi. 01 Feb 2017","22",22.25,21.25,21,21,21,22.75,20.25,21.5,21.25,22,21,21,22.5,20.25,21.5,22,21.25,20,22.75,20.5,5.5,5,22
"T010217230000",367,"2017-02-01 23:00:00",2017-02-01 23:00:00,2017-02-01 23:00:00,"Mi. 01 Feb 2017","23",22.25,21.25,21,21,21,22.75,20.25,21.5,21.25,22,21,21,22.5,20.25,21.5,22,21.25,20,22.75,20.5,5,5,22
"T020217000000",368,"2017-02-02 00:00:00",2017-02-02 00:00:00,2017-02-02 00:00:00,"Do. 02 Feb 2017","00",22.25,21.25,21,21,21,22.75,20.25,21.5,21.25,22,21,20.75,22.5,20.25,21.5,22,21.25,20,22.75,20.5,5,5,22
"T020217010000",369,"2017-02-02 01:00:00",2017-02-02 01:00:00,2017-02-02 01:00:00,"Do. 02 Feb 2017","01",22.25,21.25,21,21,20.75,22.75,20,21.25,21.25,22,21,20.75,22.5,20.25,21,22,21.25,20,22.75,20.5,5,4.5,22
"T020217020000",370,"2017-02-02 02:00:00",2017-02-02 02:00:00,2017-02-02 02:00:00,"Do. 02 Feb 2017","02",22.25,21.25,21,21,20.75,22.75,20,21.25,21.25,22,21,20.75,22.5,20.25,21,22,21.25,20,22.75,20.5,4.5,4.5,22
"T020217030000",371,"2017-02-02 03:00:00",2017-02-02 03:00:00,2017-02-02 03:00:00,"Do. 02 Feb 2017","03",22.25,21,21,21,20.75,22.75,20,21.75,21.25,22,21,20.75,22.5,20,21,22,21.25,20,22.75,20.5,4.5,4.5,22
"T020217040000",372,"2017-02-02 04:00:00",2017-02-02 04:00:00,2017-02-02 04:00:00,"Do. 02 Feb 2017","04",22.25,21,21,21,20.75,22.75,20,21.5,21.25,22,21,20.75,22.5,20,21,22,21.25,20,22.75,20.5,4.5,4,22
"T020217050000",373,"2017-02-02 05:00:00",2017-02-02 05:00:00,2017-02-02 05:00:00,"Do. 02 Feb 2017","05",22.25,21.25,20.75,21,20.75,22.75,20,21.5,21.25,21,21,20.75,22.5,20,21.5,22,21.25,20,22.75,20.25,4,4,22
"T020217060000",374,"2017-02-02 06:00:00",2017-02-02 06:00:00,2017-02-02 06:00:00,"Do. 02 Feb 2017","06",22.25,21.25,21,21,20.75,22.75,20,21.5,21.25,21.5,21,20.75,22.5,20,21.5,22,21.25,20,22.75,20.25,4,4,22
"T020217070000",375,"2017-02-02 07:00:00",2017-02-02 07:00:00,2017-02-02 07:00:00,"Do. 02 Feb 2017","07",22.25,21.25,21,21,20.75,22.75,20,21.75,21.25,21.5,21,20.75,22.5,20,21,22,21.25,19.5,22.75,20,3.5,3,22
"T020217080000",376,"2017-02-02 08:00:00",2017-02-02 08:00:00,2017-02-02 08:00:00,"Do. 02 Feb 2017","08",22.25,21,20.75,21,20.5,22.75,20,22,21,21.5,21,20.5,22.5,20,21,21.75,21,19.5,22.75,20,3,3,24
"T020217090000",377,"2017-02-02 09:00:00",2017-02-02 09:00:00,2017-02-02 09:00:00,"Do. 02 Feb 2017","09",22.75,21.25,21,21.25,21,23.25,20,22.25,21.25,22,21,21,23,20.25,22,22,21.5,20.25,23,20.5,4,3.5,24
"T020217100000",378,"2017-02-02 10:00:00",2017-02-02 10:00:00,2017-02-02 10:00:00,"Do. 02 Feb 2017","10",23.25,21.75,21.5,21.5,21,23.5,21,21.5,21.75,22.5,21.5,21.5,23,20.75,23,22.5,21,20.5,23,21,3.5,3.5,24
"T020217110000",379,"2017-02-02 11:00:00",2017-02-02 11:00:00,2017-02-02 11:00:00,"Do. 02 Feb 2017","11",22.75,21.5,22,22.25,21.5,22.75,21.5,21.75,22.25,22,22.25,22,22.5,21.5,22,22.5,21.5,21,23.25,21.5,3.5,3.5,24
"T020217120000",380,"2017-02-02 12:00:00",2017-02-02 12:00:00,2017-02-02 12:00:00,"Do. 02 Feb 2017","12",22.75,21.75,22,22.5,21.25,23.25,21.5,22.5,22.25,22,22,22.25,22.5,21.5,22,22.75,21.5,21.5,23.75,21.75,4,4,24
"T020217130000",381,"2017-02-02 13:00:00",2017-02-02 13:00:00,2017-02-02 13:00:00,"Do. 02 Feb 2017","13",23.75,22.25,22.75,23,22,23.75,22.25,23.25,22.75,23,23,22.75,23,22.25,23,23,22,22.5,24.75,22.5,5,4.5,24
"T020217140000",382,"2017-02-02 14:00:00",2017-02-02 14:00:00,2017-02-02 14:00:00,"Do. 02 Feb 2017","14",24,23,23,23.25,22.25,24.25,22.5,23,23,23.5,23,23,23.5,22.5,23.5,23,22.5,22,24.5,22.5,6.5,6,24
"T020217150000",383,"2017-02-02 15:00:00",2017-02-02 15:00:00,2017-02-02 15:00:00,"Do. 02 Feb 2017","15",24,23.25,23,23,22.25,23.75,22.5,23.25,23,23.5,23,23,23.5,22.5,23.5,23,22.5,22,24.5,22.5,7,7,24
"T020217160000",384,"2017-02-02 16:00:00",2017-02-02 16:00:00,2017-02-02 16:00:00,"Do. 02 Feb 2017","16",24,23.25,22.75,23,22.25,23.75,22.5,23.25,22.75,23.5,23,23,23.5,22.5,23.5,23,22.5,22,24.5,22.5,7,6.5,24
"T020217170000",385,"2017-02-02 17:00:00",2017-02-02 17:00:00,2017-02-02 17:00:00,"Do. 02 Feb 2017","17",23.25,22.25,22,22.5,22,23.25,21.5,22.75,22.5,22.5,22.25,22.25,23.5,21.25,22.5,22.5,22,21.5,23.75,22,6.5,6,22
"T020217180000",386,"2017-02-02 18:00:00",2017-02-02 18:00:00,2017-02-02 18:00:00,"Do. 02 Feb 2017","18",22.25,21,21,21.25,21,22,20,21.5,21.25,21.5,20.5,21,22.5,19.5,21,21.5,21.5,20.5,22.75,21,4.5,4.5,22
"T020217190000",387,"2017-02-02 19:00:00",2017-02-02 19:00:00,2017-02-02 19:00:00,"Do. 02 Feb 2017","19",22.25,20.75,21,21,20.5,21.75,18.5,21.5,20.75,21.5,20,20.25,22,19,20.5,21,21,20,22.75,20.5,4.5,4.5,22
"T020217200000",388,"2017-02-02 20:00:00",2017-02-02 20:00:00,2017-02-02 20:00:00,"Do. 02 Feb 2017","20",21.75,20.75,20.5,20.5,20.5,22.25,18,21.5,20.5,21.5,19.5,20.25,22,18.5,20.5,21,21,20,22.75,20.25,3,2.5,22
"T020217210000",389,"2017-02-02 21:00:00",2017-02-02 21:00:00,2017-02-02 21:00:00,"Do. 02 Feb 2017","21",21.75,20.75,20.5,20.5,20.5,22.25,18.25,21.5,20.5,21.5,19.75,20.25,22,19,20.5,21.25,21,19.75,22.75,20,3,3,22
"T020217220000",390,"2017-02-02 22:00:00",2017-02-02 22:00:00,2017-02-02 22:00:00,"Do. 02 Feb 2017","22",21.75,20.75,20.5,20.75,20.5,22.25,18.75,21.25,20.5,21.5,20,20.25,22,19.25,20.5,21.5,21,19.5,22.75,20,3,2.5,22
"T020217230000",391,"2017-02-02 23:00:00",2017-02-02 23:00:00,2017-02-02 23:00:00,"Do. 02 Feb 2017","23",22,20.75,20.5,20.75,20.5,22.25,18.5,21.25,20.5,21.5,20,20.25,22,19.25,20.5,21.5,21,19.5,22.75,20,3,3,22
"T030217000000",392,"2017-02-03 00:00:00",2017-02-03 00:00:00,2017-02-03 00:00:00,"Fr. 03 Feb 2017","00",22.25,20.75,20.5,21,20.5,22.25,19,21.75,20.75,21.5,20.25,20.25,22,19.5,21,21.5,21,20,22.75,20,3.5,3.5,22
"T030217010000",393,"2017-02-03 01:00:00",2017-02-03 01:00:00,2017-02-03 01:00:00,"Fr. 03 Feb 2017","01",22.25,20.75,20.75,21,20.5,22.5,19,21.5,20.75,21.5,20.5,20.5,22,19.75,21,21.5,21,20,22.75,20.25,3.5,3.5,22
"T030217020000",394,"2017-02-03 02:00:00",2017-02-03 02:00:00,2017-02-03 02:00:00,"Fr. 03 Feb 2017","02",22.25,20.75,20.75,21,20.5,22.25,19.25,21.5,20.75,21.5,20.5,20.5,22,19.75,21,21.5,21,20,22.75,20.25,3.5,3.5,22
"T030217030000",395,"2017-02-03 03:00:00",2017-02-03 03:00:00,2017-02-03 03:00:00,"Fr. 03 Feb 2017","03",22.25,20.75,20.75,21,20.5,22.25,19.25,21.5,20.75,21.5,20.5,20.5,22,19.75,21,21.5,21,20,22.75,20.25,3.5,3,22
"T030217040000",396,"2017-02-03 04:00:00",2017-02-03 04:00:00,2017-02-03 04:00:00,"Fr. 03 Feb 2017","04",22.25,20.75,20.5,21,20.5,22.25,19.25,21.5,20.75,21.5,20.5,20.5,22,19.75,21,21.5,21,20,22.75,20,3.5,3,22
"T030217050000",397,"2017-02-03 05:00:00",2017-02-03 05:00:00,2017-02-03 05:00:00,"Fr. 03 Feb 2017","05",22.25,20.75,20.5,21,20.5,22.5,19.5,21.5,20.75,20.5,20.5,20.5,22,19.75,21,21.5,21,20,22.75,20,3,3,22
"T030217060000",398,"2017-02-03 06:00:00",2017-02-03 06:00:00,2017-02-03 06:00:00,"Fr. 03 Feb 2017","06",22.25,20.75,20.75,21,20.5,22.5,19.5,21.5,20.75,21.5,20.5,20.5,22,19.75,21,21.5,21,20,22.75,20,3,2.5,22
"T030217070000",399,"2017-02-03 07:00:00",2017-02-03 07:00:00,2017-02-03 07:00:00,"Fr. 03 Feb 2017","07",22.25,20.75,20.5,21,20.5,22.25,19.5,21.5,20.75,21.5,20.5,20.25,22,19.75,21,21.5,21,19.5,22.75,20,3,2.5,22
"T030217080000",400,"2017-02-03 08:00:00",2017-02-03 08:00:00,2017-02-03 08:00:00,"Fr. 03 Feb 2017","08",22.5,20.75,20.75,21,20.5,22.75,19.5,22,20.75,21.5,21,20.5,22.5,19.75,21,22,21,20,23,20,5.5,5,24
"T030217090000",401,"2017-02-03 09:00:00",2017-02-03 09:00:00,2017-02-03 09:00:00,"Fr. 03 Feb 2017","09",22.75,21.25,21,21,20.5,22.75,19.5,22,21,22,20.75,20.5,23,19.75,21.5,22,21,20,23.25,20.25,5,4.5,24
"T030217100000",402,"2017-02-03 10:00:00",2017-02-03 10:00:00,2017-02-03 10:00:00,"Fr. 03 Feb 2017","10",22.75,21.75,21.5,21.5,21,23.25,20.5,22.5,21.25,22,21.5,21.25,23,20.5,22.5,22.5,21.5,20.5,23.75,20.5,6.5,6,24
"T030217110000",403,"2017-02-03 11:00:00",2017-02-03 11:00:00,2017-02-03 11:00:00,"Fr. 03 Feb 2017","11",23.75,22.75,22.5,23,22,24.25,21.5,23.5,22.75,23.5,23,22.5,24,21.5,23.5,23.5,22.5,21.5,24.75,22,7,6.5,24
"T030217120000",404,"2017-02-03 12:00:00",2017-02-03 12:00:00,2017-02-03 12:00:00,"Fr. 03 Feb 2017","12",24.5,23.75,23,23.5,22.5,24.75,22.5,23.75,23.25,24,23.75,23.25,24.5,22.5,24.5,24,23,22,25,22.5,7,7,24
"T030217130000",405,"2017-02-03 13:00:00",2017-02-03 13:00:00,2017-02-03 13:00:00,"Fr. 03 Feb 2017","13",24.75,24.5,23.5,24.5,23.25,25.25,23.25,23.5,24.25,24.75,24.5,24.25,25,23.5,25,24.5,23.5,23,25.25,23.25,8,8,24
"T030217140000",406,"2017-02-03 14:00:00",2017-02-03 14:00:00,2017-02-03 14:00:00,"Fr. 03 Feb 2017","14",25,25.25,23.75,24.75,23.5,25.25,24,23.5,24.5,24.75,25,24.5,25,24,25.5,24.5,23.5,23,25,23.5,9.5,9,24
"T030217150000",407,"2017-02-03 15:00:00",2017-02-03 15:00:00,2017-02-03 15:00:00,"Fr. 03 Feb 2017","15",24.5,24.5,23.5,24,23,24.75,23,23.75,23.75,24,24.5,23.75,24.5,23.25,24.5,24,23.5,23,24.75,23,9.5,9,24
"T030217160000",408,"2017-02-03 16:00:00",2017-02-03 16:00:00,2017-02-03 16:00:00,"Fr. 03 Feb 2017","16",24.5,24.75,23.5,24,23,24.75,23.25,23.5,23.75,24,24.5,24,24.5,23.5,24.5,24,23.5,22.5,24.5,23,8.5,8.5,24
"T030217170000",409,"2017-02-03 17:00:00",2017-02-03 17:00:00,2017-02-03 17:00:00,"Fr. 03 Feb 2017","17",23.75,22.75,22.25,22.5,22.5,23.75,22,22.75,22.75,22.5,22.75,22.75,24,22,22.75,23,22.5,22,23.5,22,6.5,6,22
"T030217180000",410,"2017-02-03 18:00:00",2017-02-03 18:00:00,2017-02-03 18:00:00,"Fr. 03 Feb 2017","18",22.75,21.25,21.5,21.5,21.5,22.75,20.5,21.75,21.75,21.5,21.5,21.5,23,20.75,21.5,22,22,21,23,21,5.5,5,22
"T030217190000",411,"2017-02-03 19:00:00",2017-02-03 19:00:00,2017-02-03 19:00:00,"Fr. 03 Feb 2017","19",22.75,21.25,21,21.5,21.25,22.75,20.25,22,21.25,22,21,21,23,20.25,21,22,21.5,20.5,23.25,20.75,5,4.5,22
"T030217200000",412,"2017-02-03 20:00:00",2017-02-03 20:00:00,2017-02-03 20:00:00,"Fr. 03 Feb 2017","20",22.25,21.25,21,21.25,21,22.75,20,22,21.25,22,21,21,22.5,20.25,21,22,21.5,20.5,23,20.5,8,7.5,22
"T030217210000",413,"2017-02-03 21:00:00",2017-02-03 21:00:00,2017-02-03 21:00:00,"Fr. 03 Feb 2017","21",22.25,21.25,21,21,21,22.75,20,21.75,21.25,22,21,21,22.5,20.25,21,22,21.5,20,23,20.5,7.5,7,22
"T030217220000",414,"2017-02-03 22:00:00",2017-02-03 22:00:00,2017-02-03 22:00:00,"Fr. 03 Feb 2017","22",22.25,21.25,21,21,21,22.75,20,21.5,21.25,22,21,20.75,22.5,20,21,21.75,21.25,20,23,20.5,7,6.5,22
"T030217230000",415,"2017-02-03 23:00:00",2017-02-03 23:00:00,2017-02-03 23:00:00,"Fr. 03 Feb 2017","23",22.25,21.25,21,21,20.75,22.75,20,22,21.25,21.75,21,20.75,22.5,20,21,21.75,21.25,20,22.75,20.5,7,7,22
"T040217000000",416,"2017-02-04 00:00:00",2017-02-04 00:00:00,2017-02-04 00:00:00,"Sa. 04 Feb 2017","00",22.25,21,20.75,21,20.75,22.25,19.75,21.5,21,21.5,21,20.5,22.5,20,21,21.5,21,20,22.75,20,5.5,5,22
"T040217010000",417,"2017-02-04 01:00:00",2017-02-04 01:00:00,2017-02-04 01:00:00,"Sa. 04 Feb 2017","01",22.25,21,20.75,21,20.5,22.25,19.5,21.5,20.75,21.5,20.75,20.5,22.5,19.75,21,21.5,21,19.5,23,20,3,3,22
"T040217020000",418,"2017-02-04 02:00:00",2017-02-04 02:00:00,2017-02-04 02:00:00,"Sa. 04 Feb 2017","02",22.25,20.75,20.5,20.75,20.5,22.25,19.5,21.5,20.75,21.5,20.5,20.5,22.5,19.75,21,21.5,21,19.5,22.75,20,2,1.5,22
"T040217030000",419,"2017-02-04 03:00:00",2017-02-04 03:00:00,2017-02-04 03:00:00,"Sa. 04 Feb 2017","03",22.25,20.75,20.5,20.75,20.5,22.5,19.5,21.5,20.75,21.5,20.5,20.5,22.5,19.75,21,21.5,21,19.5,22.75,20,1.5,1.5,22
"T040217040000",420,"2017-02-04 04:00:00",2017-02-04 04:00:00,2017-02-04 04:00:00,"Sa. 04 Feb 2017","04",22.25,21,20.5,21,20.5,22.5,19.5,21.5,20.75,21.5,20.75,20.5,22.5,19.75,21,21.5,21,19.5,22.75,20,1.5,1,22
"T040217050000",421,"2017-02-04 05:00:00",2017-02-04 05:00:00,2017-02-04 05:00:00,"Sa. 04 Feb 2017","05",22.25,21,20.5,20.75,20.25,22.25,19.5,21.5,20.75,20,20.5,20.5,22,19.75,21,21.5,21,19.5,22.75,20,2,2,22
"T040217060000",422,"2017-02-04 06:00:00",2017-02-04 06:00:00,2017-02-04 06:00:00,"Sa. 04 Feb 2017","06",22.25,21,20.5,21,20.5,22.5,19.5,21.5,20.75,21,20.5,20.5,22.25,19.75,21,21.5,21,19.5,22.75,20,1.5,1,22
"T040217070000",423,"2017-02-04 07:00:00",2017-02-04 07:00:00,2017-02-04 07:00:00,"Sa. 04 Feb 2017","07",22.25,20.75,20.5,20.75,20.5,22.5,19.5,21.5,20.75,21,20.5,20.5,22.5,19.75,21,21.5,21,19,22.75,19.75,1,0.5,22
"T040217080000",424,"2017-02-04 08:00:00",2017-02-04 08:00:00,2017-02-04 08:00:00,"Sa. 04 Feb 2017","08",22.5,20.75,20.5,21,20.5,22.75,19.5,21.5,20.75,21.5,20.5,20.25,22.5,19.75,21,21.75,21,19.5,23.25,20,1,0.5,24
"T040217090000",425,"2017-02-04 09:00:00",2017-02-04 09:00:00,2017-02-04 09:00:00,"Sa. 04 Feb 2017","09",23,21.25,21,21.25,20.75,23.25,20,22.25,21.25,22,21,20.75,23,20,22,22.25,21,20,23.75,20.5,2.5,2,24
